star.ID,ind.number,food.treatment,air.treatment,trial.type,Date,trial.day,High tide end time,Water temp,Water temp check time,Incubator start time,Start air temp,Air temp check time,End air temp,Incubator end time,mussels.consumed,cum.mussels,High tide start time,Water temp,Water temp check time,group,survived,Notes
VW_2023_ind1,1,Starved,25,Acclimation,07-Aug-23,6,8:37,19.3,8:37,8:40,24.2,8:45,24.2,3:06,0,,3:13,19.9,3:06,Upper right (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,08-Aug-23,7,8:55,19.5,8:45,8:59,21.5,8:59,23.9,3:30,0,,3:40,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,09-Aug-23,8,,19.3,9:04,9:19,22.9,9:19,23.9,3:41,0,,3:50,19.3,3:40,Upper right (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,10-Aug-23,9,9:10,19.6,9:10,9:22,24.3,9:22,23.7,3:23,0,,3:36,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,11-Aug-23,10,9:15,19.2,9:11,9:29,20.9,9:29,23.9,3:40,0,,3:58,19.6,3:31,Upper right (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,12-Aug-23,11,9:40,19.4,9:40,9:51,24.4,9:51,23.7,4:05,0,,4:15,19.5,4:05,Lower left (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,13-Aug-23,12,9:46,19.5,9:46,10:00,20.4,10:00,23.9,4:20,0,,4:30,20.5,4:20,Upper right (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,14-Aug-23,13,10:00,21.9,10:00,10:10,24.4,10:10,23.8,4:13,0,,4:20,19.4,4:13,Lower left (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,15-Aug-23,14,10:05,19.3,10:05,10:13,24.4,10:13,23.9,4:09,0,,4:18,20.3,4:09,Upper right (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,16-Aug-23,15,10:12,19.7,10:06,10:18,24.3,10:18,23.9,4:08,0,,4:16,19.3,4:08,Lower left (STARVED),Y,
VW_2023_ind1,1,Starved,25,Acclimation,17-Aug-23,16,9:30,19.4,9:30,9:38,24.4,9:38,23.8,3:43,0,,4:00,NA,NA,Upper right (STARVED),Y,
VW_2023_ind13,13,Starved,25,Acclimation,02-Aug-23,1,9:14,19.8,9:17,10:01,21.4,9:25,24.1,3:30,0,,4:20,20.6,4:03,Upper right (STARVED),Y,
VW_2023_ind13,13,Starved,25,Acclimation,03-Aug-23,2,9:00,20,9:00,9:07,21.7,9:07,23.9,3:14,0,,3:21,22.4,3:21,Lower left (STARVED),Y,
VW_2023_ind13,13,Starved,25,Acclimation,04-Aug-23,3,11:21,19.5,11:21,11:21,24.3,11:21,23.4,5:29,0,,5:38,19.4,5:38,Upper right (STARVED),N,Death after water treatment
VW_2023_ind13,13,Starved,25,Acclimation,05-Aug-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,06-Aug-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,07-Aug-23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,08-Aug-23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,09-Aug-23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,10-Aug-23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,11-Aug-23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,12-Aug-23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,13-Aug-23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,14-Aug-23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,15-Aug-23,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,16-Aug-23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind13,13,Starved,25,Acclimation,17-Aug-23,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,02-Aug-23,1,9:14,20.3,9:17,10:01,26.1,9:43,28.9,3:30,0,,4:20,20.7,4:20,Lower left (STARVED),Y,
VW_2023_ind14,14,Starved,30,Acclimation,03-Aug-23,2,9:31,20.6,9:31,9:37,27.4,9:37,28.9,,0,,3:47,20.9,3:47,Upper right (STARVED),N,Death after water treatment
VW_2023_ind14,14,Starved,30,Acclimation,04-Aug-23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,05-Aug-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,06-Aug-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,07-Aug-23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,08-Aug-23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,09-Aug-23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,10-Aug-23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,11-Aug-23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,12-Aug-23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,13-Aug-23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,14-Aug-23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,15-Aug-23,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,16-Aug-23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind14,14,Starved,30,Acclimation,17-Aug-23,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,02-Aug-23,1,9:14,19.8,9:17,10:01,26.1,9:43,28.9,3:30,0,,4:20,20.7,4:20,Upper right (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,03-Aug-23,2,9:38,20,9:38,9:42,27.5,9:42,28.9,3:47,0,,3:50,22.2,3:50,Lower left (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,04-Aug-23,3,11:21,19.5,11:21,11:21,29.1,11:21,29.1,5:40,0,,5:49,19.4,5:49,Upper right (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,05-Aug-23,4,12:50,19.3,12:50,1:05,21.4,1:05,28.9,7:02,0,,7:05,19.2,7:02,Lower left (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,06-Aug-23,5,11:35,19.5,11:20,11:40,29.2,9:40,29.6,5:04,0,,5:50,19.6,5:04,Upper right (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,07-Aug-23,6,8:50,19.2,8:37,8:50,29.4,8:54,29,3:15,0,,3:20,19.2,3:06,Lower left (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,08-Aug-23,7,9:00,19,8:45,9:06,24.3,9:06,29.3,3:42,0,,3:48,19.6,3:30,Upper right (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,09-Aug-23,8,,19.1,9:04,9:25,26.6,9:25,29.2,3:52,0,,3:59,19.3,3:40,Lower left (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,10-Aug-23,9,9:23,19.1,9:10,9:28,29.1,9:28,29.4,3:36,0,,3:42,19.7,3:30,Upper right (STARVED),Y,
VW_2023_ind15,15,Starved,30,Acclimation,11-Aug-23,10,9:25,19.5,9:11,9:30,22,9:30,29.2,4:00,0,,4:02,19.4,3:31,Lower left (STARVED),N,Death after air treatment
VW_2023_ind15,15,Starved,30,Acclimation,12-Aug-23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,13-Aug-23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,14-Aug-23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,15-Aug-23,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,16-Aug-23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind15,15,Starved,30,Acclimation,17-Aug-23,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind19,19,Starved,25,Acclimation,02-Aug-23,1,9:14,19.8,9:17,10:01,21.4,9:25,24.1,3:30,0,,4:20,20.6,4:03,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,03-Aug-23,2,9:00,20,9:00,9:07,21.7,9:07,23.9,3:14,0,,3:21,22.4,3:21,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,04-Aug-23,3,11:21,19.5,11:21,11:21,24.3,11:21,23.4,5:29,0,,5:38,19.4,5:38,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,05-Aug-23,4,12:50,19.3,12:50,1:05,20.7,1:05,23.7,7:02,0,,7:05,19.2,7:02,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,06-Aug-23,5,11:20,19.5,11:20,11:31,24.3,11:31,24.1,5:04,0,,5:43,19.6,5:04,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,07-Aug-23,6,8:37,19.2,8:37,8:40,24.2,8:45,24.2,3:06,0,,3:13,19.2,3:06,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,08-Aug-23,7,8:55,19,8:45,8:59,21.5,8:59,23.9,3:30,0,,3:40,19.6,3:30,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,09-Aug-23,8,,19.1,9:04,9:19,22.9,9:19,23.9,3:41,0,,3:50,19.3,3:40,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,10-Aug-23,9,9:10,19.1,9:10,9:22,24.3,9:22,23.7,3:23,0,,3:36,19.7,3:30,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,11-Aug-23,10,9:15,19.5,9:11,9:29,20.9,9:29,23.9,3:40,0,,3:58,19.4,3:31,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,12-Aug-23,11,9:40,19.4,9:40,9:51,24.4,9:51,23.7,4:05,0,,4:15,19.6,4:05,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,13-Aug-23,12,9:46,19.3,9:46,10:00,20.4,10:00,23.9,4:20,0,,4:30,19.4,4:20,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,14-Aug-23,13,10:00,19.2,10:00,10:10,24.4,10:10,23.8,4:13,0,,4:20,19.6,4:13,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,15-Aug-23,14,10:05,19.2,10:05,10:13,24.4,10:13,23.9,4:09,0,,4:18,19.5,4:09,Lower left (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,16-Aug-23,15,10:12,19.4,10:06,10:18,24.3,10:18,23.9,4:08,0,,4:16,19.6,4:08,Upper right (STARVED),Y,
VW_2023_ind19,19,Starved,25,Acclimation,17-Aug-23,16,9:30,19.3,9:30,9:38,24.4,9:38,23.8,3:43,0,,4:00,NA,NA,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,02-Aug-23,1,9:14,20.3,9:17,10:01,21.4,9:25,24.1,3:30,0,,4:20,21.2,3:49,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,03-Aug-23,2,8:53,20.5,8:53,9:07,21.7,9:07,23.9,3:30,0,,3:31,20.9,3:31,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,04-Aug-23,3,11:21,19.3,11:21,11:21,24.3,11:21,23.4,5:29,0,,5:37,20.5,5:37,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,05-Aug-23,4,12:50,19.9,12:50,1:05,20.7,1:05,23.7,7:02,0,,7:05,19.3,7:02,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,06-Aug-23,5,11:20,19.2,11:20,11:31,24.3,11:31,24.1,5:04,0,,5:43,19.2,5:04,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,07-Aug-23,6,8:37,19.3,8:37,8:40,24.2,8:45,24.2,3:06,0,,3:13,19.9,3:06,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,08-Aug-23,7,8:55,19.5,8:45,8:59,21.5,8:59,23.9,3:30,0,,3:40,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,09-Aug-23,8,,19.3,9:04,9:19,22.9,9:19,23.9,3:41,0,,3:50,19.3,3:40,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,10-Aug-23,9,9:10,19.6,9:10,9:22,24.3,9:22,23.7,3:23,0,,3:36,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,11-Aug-23,10,9:15,19.2,9:11,9:29,20.9,9:29,23.9,3:40,0,,3:58,19.6,3:31,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,12-Aug-23,11,9:40,19.4,9:40,9:51,24.4,9:51,23.7,4:05,0,,4:15,19.5,4:05,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,13-Aug-23,12,9:46,19.5,9:46,10:00,20.4,10:00,23.9,4:20,0,,4:30,20.5,4:20,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,14-Aug-23,13,10:00,21.9,10:00,10:10,24.4,10:10,23.8,4:13,0,,4:20,19.4,4:13,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,15-Aug-23,14,10:05,19.3,10:05,10:13,24.4,10:13,23.9,4:09,0,,4:18,20.3,4:09,Upper right (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,16-Aug-23,15,10:12,19.7,10:06,10:18,24.3,10:18,23.9,4:08,0,,4:16,19.3,4:08,Lower left (STARVED),Y,
VW_2023_ind20,20,Starved,25,Acclimation,17-Aug-23,16,9:30,19.4,9:30,9:38,24.4,9:38,23.8,3:43,0,,4:00,NA,NA,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,02-Aug-23,1,9:14,20.3,9:17,10:01,21.4,9:25,24.1,3:30,0,,4:20,21.2,3:49,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,03-Aug-23,2,8:53,20.5,8:53,9:07,21.7,9:07,23.9,3:30,0,,3:31,20.9,3:31,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,04-Aug-23,3,11:21,19.3,11:21,11:21,24.3,11:21,23.4,5:29,0,,5:37,20.5,5:37,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,05-Aug-23,4,12:50,19.9,12:50,1:05,20.7,1:05,23.7,7:02,0,,7:05,19.3,7:02,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,06-Aug-23,5,11:20,19.2,11:20,11:31,24.3,11:31,24.1,5:04,0,,5:43,19.2,5:04,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,07-Aug-23,6,8:37,19.3,8:37,8:40,24.2,8:45,24.2,3:06,0,,3:13,19.9,3:06,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,08-Aug-23,7,8:55,19.5,8:45,8:59,21.5,8:59,23.9,3:30,0,,3:40,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,09-Aug-23,8,,19.3,9:04,9:19,22.9,9:19,23.9,3:41,0,,3:50,19.3,3:40,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,10-Aug-23,9,9:10,19.6,9:10,9:22,24.3,9:22,23.7,3:23,0,,3:36,19.3,3:30,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,11-Aug-23,10,9:15,19.2,9:11,9:29,20.9,9:29,23.9,3:40,0,,3:58,19.6,3:31,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,12-Aug-23,11,9:40,19.4,9:40,9:51,24.4,9:51,23.7,4:05,0,,4:15,19.5,4:05,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,13-Aug-23,12,9:46,19.5,9:46,10:00,20.4,10:00,23.9,4:20,0,,4:30,20.5,4:20,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,14-Aug-23,13,10:00,21.9,10:00,10:10,24.4,10:10,23.8,4:13,0,,4:20,19.4,4:13,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,15-Aug-23,14,10:05,19.3,10:05,10:13,24.4,10:13,23.9,4:09,0,,4:18,20.3,4:09,Upper right (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,16-Aug-23,15,10:12,19.7,10:06,10:18,24.3,10:18,23.9,4:08,0,,4:16,19.3,4:08,Lower left (STARVED),Y,
VW_2023_ind21,21,Starved,25,Acclimation,17-Aug-23,16,9:30,19.4,9:30,9:38,24.4,9:38,23.8,3:43,0,,4:00,NA,NA,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,02-Aug-23,1,9:14,19.8,9:17,10:01,26.1,9:43,28.9,3:30,0,,4:20,20.7,4:20,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,03-Aug-23,2,9:38,20,9:38,9:42,27.5,9:42,28.9,3:47,0,,3:50,22.2,3:50,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,04-Aug-23,3,11:21,19.5,11:21,11:21,29.1,11:21,29.1,5:40,0,,5:49,19.4,5:49,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,05-Aug-23,4,12:50,19.3,12:50,1:05,21.4,1:05,28.9,7:02,0,,7:05,19.2,7:02,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,06-Aug-23,5,11:35,19.5,11:20,11:40,29.2,10:40,29.6,5:04,0,,5:50,19.6,5:04,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,07-Aug-23,6,8:50,19.2,8:37,8:50,29.4,8:54,29,3:15,0,,3:20,19.2,3:06,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,08-Aug-23,7,9:00,19,8:45,9:06,24.3,9:06,29.3,3:42,0,,3:48,19.6,3:30,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,09-Aug-23,8,,19.1,9:04,9:25,26.6,9:25,29.2,3:52,0,,3:59,19.3,3:40,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,10-Aug-23,9,9:23,19.1,9:10,9:28,29.1,9:28,29.4,3:36,0,,3:42,19.7,3:30,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,11-Aug-23,10,9:25,19.5,9:11,9:30,22,9:30,29.2,4:00,0,,4:02,19.4,3:31,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,12-Aug-23,11,9:47,19.4,9:40,9:52,29.3,9:52,29.2,4:11,0,,4:15,19.6,4:05,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,13-Aug-23,12,9:54,19.3,9:46,10:00,21.2,10:00,29.2,4:25,0,,4:30,19.4,4:20,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,14-Aug-23,13,10:10,19.2,10:00,10:15,29.1,10:15,29.2,4:20,0,,4:26,19.6,4:13,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,15-Aug-23,14,10:13,19.2,10:05,10:19,29.1,10:19,29,4:13,0,,4:18,19.5,4:09,Lower left (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,16-Aug-23,15,10:20,19.4,10:06,10:24,28.9,10:24,28.9,4:13,0,,4:16,19.6,4:08,Upper right (STARVED),Y,
VW_2023_ind23,23,Starved,30,Acclimation,17-Aug-23,16,9:38,19.3,9:30,9:42,29.4,9:42,29.4,3:46,0,,4:00,NA,NA,Lower left (STARVED),Y,
VW_2023_ind24,24,Starved,30,Acclimation,02-Aug-23,1,9:14,20.3,9:17,10:01,26.1,9:43,28.9,3:30,0,,4:20,20.7,4:20,Lower left (STARVED),Y,
VW_2023_ind24,24,Starved,30,Acclimation,03-Aug-23,2,9:31,20.6,9:31,9:37,27.4,9:37,28.9,3:45,0,,3:47,20.9,3:47,Upper right (STARVED),Y,
VW_2023_ind24,24,Starved,30,Acclimation,04-Aug-23,3,11:21,19.3,11:21,11:21,29.1,11:21,29.1,5:40,0,,5:47,,5:47,Lower left (STARVED),N,Death after air treatment
VW_2023_ind24,24,Starved,30,Acclimation,05-Aug-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,06-Aug-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,07-Aug-23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,08-Aug-23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,09-Aug-23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,10-Aug-23,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,11-Aug-23,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,12-Aug-23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,13-Aug-23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,14-Aug-23,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,15-Aug-23,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,16-Aug-23,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind24,24,Starved,30,Acclimation,17-Aug-23,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,02-Aug-23,1,9:14,19.8,9:17,10:01,26.1,9:43,28.9,3:30,0,,4:20,20.7,4:20,Upper right (STARVED),Y,
VW_2023_ind26,26,Starved,30,Acclimation,03-Aug-23,2,9:38,20,9:38,9:42,27.5,9:42,28.9,,0,,3:50,22.2,3:50,Lower left (STARVED),N,Death after water treatment
VW_2023_ind26,26,Starved,30,Acclimation,04-Aug-23,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,05-Aug-23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,06-Aug-23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,07-Aug-23,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,08-Aug-23,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,09-Aug-23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,12-Aug-23,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Upper right (STARVED),NA,NA
VW_2023_ind26,26,Starved,30,Acclimation,13-Aug-23,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,Lower left (STARVED),NA,NA
